family	s_name
Asteraceae	Chrysanthemum × marginatum
Asteraceae	Chrysanthemum × miyatojimense
Asteraceae	Chrysanthemum × ogawae
Asteraceae	Chrysanthemum × shimotomaii
Asteraceae	Chrysanthemum × todaiense
Asteraceae	Chrysanthemum arcticum
Asteraceae	Chrysanthemum arcticum subsp. arcticum
Asteraceae	Chrysanthemum arcticum subsp. yezoense
Asteraceae	Chrysanthemum arisanense
Asteraceae	Chrysanthemum coreanum
Asteraceae	Chrysanthemum crassum
Asteraceae	Chrysanthemum horaimontanum
Asteraceae	Chrysanthemum indicum
Asteraceae	Chrysanthemum indicum × C. ornatum
Asteraceae	Chrysanthemum indicum f. lactiflorum
Asteraceae	Chrysanthemum indicum 'Hibernum'
Asteraceae	Chrysanthemum indicum var. acutum
Asteraceae	Chrysanthemum indicum var. indicum
Asteraceae	Chrysanthemum indicum var. iyoense
Asteraceae	Chrysanthemum indicum var. iyoense f. album
Asteraceae	Chrysanthemum indicum var. maruyamanum
Asteraceae	Chrysanthemum indicum var. procumbens
Asteraceae	Chrysanthemum indicum var. tsurugisanense
Asteraceae	Chrysanthemum japonense
Asteraceae	Chrysanthemum japonense var. ashizuriense
Asteraceae	Chrysanthemum japonense var. japonense
Asteraceae	Chrysanthemum kinokuniense
Asteraceae	Chrysanthemum lavandulifolium
Asteraceae	Chrysanthemum lavandulifolium var. tomentellum
Asteraceae	Chrysanthemum lucidum
Asteraceae	Chrysanthemum makinoi
Asteraceae	Chrysanthemum morifolium
Asteraceae	Chrysanthemum morii
Asteraceae	Chrysanthemum okiense
Asteraceae	Chrysanthemum ornatum
Asteraceae	Chrysanthemum ornatum var. ornatum
Asteraceae	Chrysanthemum ornatum var. tokarense
Asteraceae	Chrysanthemum pacificum
Asteraceae	Chrysanthemum pallasianum
Asteraceae	Chrysanthemum rupestre
Asteraceae	Chrysanthemum seticuspe
Asteraceae	Chrysanthemum seticuspe f. boreale
Asteraceae	Chrysanthemum seticuspe f. seticuspe
Asteraceae	Chrysanthemum shiwogiku
Asteraceae	Chrysanthemum wakasaense
Asteraceae	Chrysanthemum weyrichii
Asteraceae	Chrysanthemum yezoense
Asteraceae	Chrysanthemum yoshinaganthum
Asteraceae	Chrysanthemum zawadskii
Asteraceae	Chrysanthemum zawadskii subsp. latilobum
Asteraceae	Chrysanthemum zawadskii subsp. latilobum f. campanulatum
Asteraceae	Chrysanthemum zawadskii subsp. latilobum f. molle
Asteraceae	Chrysanthemum zawadskii subsp. naktongense
Asteraceae	Chrysanthemum zawadskii subsp. naktongense var. alpinum
Asteraceae	Chrysanthemum zawadskii subsp. naktongense var. dissectum
Asteraceae	Chrysanthemum zawadskii subsp. zawadskii
Asteraceae	Chrysanthemum zawadskii var. latilobum
Asteraceae	Chrysanthemum zawadzkii subsp. naktongense var. alpinum
Asteraceae	Chrysanthemum zawadzkii subsp. naktongense var. dissectum
Asteraceae	Chrysogonum virginianum
Asteraceae	Cichorium endivia
Asteraceae	Cichorium intybus
Asteraceae	Cirsium × celakovskyanum
Asteraceae	Cirsium × connexum
Asteraceae	Cirsium × glabratum
Asteraceae	Cirsium × heteroanthum
Asteraceae	Cirsium × iburiense
Asteraceae	Cirsium × manshuricum
Asteraceae	Cirsium × mirabile
Asteraceae	Cirsium × misawaense
Asteraceae	Cirsium × patens
Asteraceae	Cirsium × perplexissimum
Asteraceae	Cirsium × pilosum
Asteraceae	Cirsium × sugimotoi
Asteraceae	Cirsium abukumense
Asteraceae	Cirsium aidzuense
Asteraceae	Cirsium akimontanum
Asteraceae	Cirsium akimotoi
Asteraceae	Cirsium albescens
Asteraceae	Cirsium albrechtii
Asteraceae	Cirsium alpicola
Asteraceae	Cirsium amplexifolium
Asteraceae	Cirsium amplexifolium f. albiflorum
Asteraceae	Cirsium aomorense
Asteraceae	Cirsium aomorense f. albiflorum
Asteraceae	Cirsium aomorense f. echinoides
Asteraceae	Cirsium apoense
Asteraceae	Cirsium arisanense
Asteraceae	Cirsium arvense
Asteraceae	Cirsium arvense f. albiflorum
Asteraceae	Cirsium ashinokuraense
Asteraceae	Cirsium ashiuense
Asteraceae	Cirsium austrohidakaense
Asteraceae	Cirsium austrokiushianum
Asteraceae	Cirsium babanum
Asteraceae	Cirsium bitchuense
Asteraceae	Cirsium bitchuense var. manisanense
Asteraceae	Cirsium boninense
Asteraceae	Cirsium boreale
Asteraceae	Cirsium borealinipponense
Asteraceae	Cirsium brevicaule
Asteraceae	Cirsium brevicaule f. albiflorum
Asteraceae	Cirsium brevicaule var. irumtiense
Asteraceae	Cirsium buergeri
Asteraceae	Cirsium buergeri f. albiflorum
Asteraceae	Cirsium calcicola
Asteraceae	Cirsium charkeviczii
Asteraceae	Cirsium chikabumiense
Asteraceae	Cirsium chikushiense
Asteraceae	Cirsium chikushiense f. albiflorum
Asteraceae	Cirsium chokaiense
Asteraceae	Cirsium comosum
Asteraceae	Cirsium comosum × C. microspicatum
Asteraceae	Cirsium comosum × C. oligophyllum
Asteraceae	Cirsium comosum var. incomptum
Asteraceae	Cirsium comosum var. incomptum × C. microspicatum
Asteraceae	Cirsium confertissimum
Asteraceae	Cirsium congestissimum
Asteraceae	Cirsium dipsacolepis
Asteraceae	Cirsium dipsacolepis × C. lineare
Asteraceae	Cirsium dipsacolepis var. calcicola
Asteraceae	Cirsium dipsacolepis var. dipsacolepis
Asteraceae	Cirsium domonii
Asteraceae	Cirsium esculentum
Asteraceae	Cirsium fauriei
Asteraceae	Cirsium ferum
Asteraceae	Cirsium funagataense
Asteraceae	Cirsium furusei
Asteraceae	Cirsium ganjuense
Asteraceae	Cirsium grandirosuliferum
Asteraceae	Cirsium gratiosum
Asteraceae	Cirsium gratiosum var. alpinum
Asteraceae	Cirsium gratiosum var. gratiosum
Asteraceae	Cirsium grayanum
Asteraceae	Cirsium gyojanum
Asteraceae	Cirsium hachijoense
Asteraceae	Cirsium hachimantaiense
Asteraceae	Cirsium hagurosanense
Asteraceae	Cirsium hanamakiense
Asteraceae	Cirsium happoense
Asteraceae	Cirsium hasunumae
Asteraceae	Cirsium heiianum
Asteraceae	Cirsium hidakamontanum
Asteraceae	Cirsium hidapaludosum
Asteraceae	Cirsium hideo-takahashii
Asteraceae	Cirsium hokkokuense
Asteraceae	Cirsium homolepis
Asteraceae	Cirsium horiianum
Asteraceae	Cirsium hosokawae
Asteraceae	Cirsium hupehense
Asteraceae	Cirsium indefensum
Asteraceae	Cirsium inundatum
Asteraceae	Cirsium irumtiense
Asteraceae	Cirsium ishizuchiense
Asteraceae	Cirsium ito-kojianum
Asteraceae	Cirsium japonicum
Asteraceae	Cirsium japonicum f. albiflorum
Asteraceae	Cirsium japonicum f. leucanthum
Asteraceae	Cirsium japonicum subsp. japonicum
Asteraceae	Cirsium japonicum subsp. maackii
Asteraceae	Cirsium japonicum subsp. maackii var. nakaianum
Asteraceae	Cirsium japonicum subsp. maackii var. spinosissimum
Asteraceae	Cirsium japonicum var. australe
Asteraceae	Cirsium japonicum var. diabolicum
Asteraceae	Cirsium japonicum var. horridum
Asteraceae	Cirsium japonicum var. ibukiense
Asteraceae	Cirsium japonicum var. japonicum
Asteraceae	Cirsium japonicum var. japonicum f. leucanthum
Asteraceae	Cirsium japonicum var. okiense
Asteraceae	Cirsium japonicum var. takaoense
Asteraceae	Cirsium japonicum var. vestitum
Asteraceae	Cirsium japonicum var. vestitum f. arakii
Asteraceae	Cirsium japonicum var. villosum
Asteraceae	Cirsium kagamontanum
Asteraceae	Cirsium kagamontanum f. albiflorum
Asteraceae	Cirsium kamtschaticum
Asteraceae	Cirsium kamtschaticum f. velutinum
Asteraceae	Cirsium kamtschaticum var. kamtschaticum
Asteraceae	Cirsium kasaianum
Asteraceae	Cirsium katoanum
Asteraceae	Cirsium kawakamii
Asteraceae	Cirsium kenji-horieanum
Asteraceae	Cirsium kiotoense
Asteraceae	Cirsium kirishimense
Asteraceae	Cirsium kirishimense f. albiflorum
Asteraceae	Cirsium kisoense
Asteraceae	Cirsium kujuense
Asteraceae	Cirsium leo
Asteraceae	Cirsium lineare
Asteraceae	Cirsium longipedunculatum
Asteraceae	Cirsium lucens
Asteraceae	Cirsium lucens var. bracteosum
Asteraceae	Cirsium maackii
Asteraceae	Cirsium maackii f. albiflorum
Asteraceae	Cirsium magofukui
Asteraceae	Cirsium makinoi
Asteraceae	Cirsium makinoi var. shiroumense
Asteraceae	Cirsium mamiyanum
Asteraceae	Cirsium maritimum
Asteraceae	Cirsium maritimum f. leucanthum
Asteraceae	Cirsium maruyamanum
Asteraceae	Cirsium masami-saitoanum
Asteraceae	Cirsium matsumurae
Asteraceae	Cirsium matsumurae var. dubium
Asteraceae	Cirsium matsumurae var. matsumurae
Asteraceae	Cirsium microspicatum
Asteraceae	Cirsium microspicatum × C. purpuratum
Asteraceae	Cirsium microspicatum × C. tenuipedunculatum
Asteraceae	Cirsium microspicatum f. glutinosum
Asteraceae	Cirsium microspicatum var. bosopeninsulae
Asteraceae	Cirsium microspicatum var. kiotoense
Asteraceae	Cirsium microspicatum var. microspicatum
Asteraceae	Cirsium microspicatum var. yechizenense
Asteraceae	Cirsium morii
Asteraceae	Cirsium muraii
Asteraceae	Cirsium myokoense
Asteraceae	Cirsium nagatoense
Asteraceae	Cirsium nagisoense
Asteraceae	Cirsium nambuense
Asteraceae	Cirsium nasuense
Asteraceae	Cirsium nippoense
Asteraceae	Cirsium nipponense
Asteraceae	Cirsium nipponense f. albiflorum
Asteraceae	Cirsium nipponense var. spinulosum
Asteraceae	Cirsium nipponicum
Asteraceae	Cirsium nipponicum var. incomptum
Asteraceae	Cirsium nipponicum var. incomptum × C. oligophyllum
Asteraceae	Cirsium nipponicum var. nipponicum
Asteraceae	Cirsium nipponicum var. nipponicum f. lanuginosum
Asteraceae	Cirsium nipponicum var. sadoense
Asteraceae	Cirsium nipponicum var. shikokianum
Asteraceae	Cirsium nipponicum var. yoshinoi
Asteraceae	Cirsium norikurense
Asteraceae	Cirsium occidentalinipponense
Asteraceae	Cirsium ohminense
Asteraceae	Cirsium okamotoi
Asteraceae	Cirsium okamotoi f. albiflorum
Asteraceae	Cirsium oleraceum
Asteraceae	Cirsium oligophyllum
Asteraceae	Cirsium oligophyllum f. albiflorum
Asteraceae	Cirsium oligophyllum var. nikkoense
Asteraceae	Cirsium oligophyllum var. oligophyllum
Asteraceae	Cirsium opacum
Asteraceae	Cirsium otayae
Asteraceae	Cirsium ovalifolium
Asteraceae	Cirsium pectinellum
Asteraceae	Cirsium pendulum
Asteraceae	Cirsium pendulum f. albiflorum
Asteraceae	Cirsium pendulum var. albiflorum
Asteraceae	Cirsium pseudosuffultum
Asteraceae	Cirsium purpuratum
Asteraceae	Cirsium purpuratum × C. tenuipedunculatum
Asteraceae	Cirsium purpuratum f. albiflorum
Asteraceae	Cirsium rhinoceros
Asteraceae	Cirsium rhinoceros f. albiflorum
Asteraceae	Cirsium sadoense
Asteraceae	Cirsium schantarense
Asteraceae	Cirsium segetum
Asteraceae	Cirsium segetum f. albiflorum
Asteraceae	Cirsium sendaicum
Asteraceae	Cirsium sendaicum f. albiflorum
Asteraceae	Cirsium sendaicum var. muraii
Asteraceae	Cirsium sendaicum var. sendaicum
Asteraceae	Cirsium senjoense
Asteraceae	Cirsium setidens
Asteraceae	Cirsium setosum
Asteraceae	Cirsium setosum f. albiflorum
Asteraceae	Cirsium shidokimontanum
Asteraceae	Cirsium shimae
Asteraceae	Cirsium shinanense
Asteraceae	Cirsium sieboldii
Asteraceae	Cirsium sieboldii f. leucanthum
Asteraceae	Cirsium sieboldii subsp. austrokiushianum
Asteraceae	Cirsium sieboldii subsp. sieboldii
Asteraceae	Cirsium spicatum
Asteraceae	Cirsium spinosum
Asteraceae	Cirsium spinuliferum
Asteraceae	Cirsium suffultum
Asteraceae	Cirsium suffultum f. albiflorum
Asteraceae	Cirsium suwoense
Asteraceae	Cirsium suzukaense
Asteraceae	Cirsium suzukii
Asteraceae	Cirsium takahashii
Asteraceae	Cirsium tamastoloniferum
Asteraceae	Cirsium tanegashimense
Asteraceae	Cirsium tashiroi
Asteraceae	Cirsium tashiroi var. hidaense
Asteraceae	Cirsium tashiroi var. tashiroi
Asteraceae	Cirsium tenue
Asteraceae	Cirsium tenuipedunculatum
Asteraceae	Cirsium tenuisquamatum
Asteraceae	Cirsium teshioense
Asteraceae	Cirsium togaense
Asteraceae	Cirsium tonense
Asteraceae	Cirsium tonense var. abukumense
Asteraceae	Cirsium tonense var. shiroumense
Asteraceae	Cirsium tonense var. tonense
Asteraceae	Cirsium toraiense
Asteraceae	Cirsium toyoshimae
Asteraceae	Cirsium uetsuense
Asteraceae	Cirsium uetsuense f. albiflorum
Asteraceae	Cirsium ugoense
Asteraceae	Cirsium umezawanum
Asteraceae	Cirsium unzenense
Asteraceae	Cirsium uzenense
Asteraceae	Cirsium vlassovianum
Asteraceae	Cirsium vlassovianum var. album
Asteraceae	Cirsium vulgare
Asteraceae	Cirsium wakasugianum
Asteraceae	Cirsium yakusimense
Asteraceae	Cirsium yamauchii
Asteraceae	Cirsium yatsualpicola
Asteraceae	Cirsium yezoalpinum
Asteraceae	Cirsium yezoense
Asteraceae	Cirsium yoshidae
Asteraceae	Cirsium yoshinoi
Asteraceae	Cirsium yoshinoi var. shikokianum
Asteraceae	Cirsium yuki-uenoanum
Asteraceae	Cirsium yuzawae
Asteraceae	Cirsium zawoense
Asteraceae	Cirsium zenii
Asteraceae	Coleostephus multicaulis
Asteraceae	Coreopsis basalis
Asteraceae	Coreopsis grandiflora
Asteraceae	Coreopsis lanceolata
Asteraceae	Coreopsis maritima
Asteraceae	Coreopsis tinctoria
Asteraceae	Coreopsis verticillata
Asteraceae	Cosmos atrosanguineus
Asteraceae	Cosmos bipinnatus
Asteraceae	Cosmos caudatus
Asteraceae	Cosmos diversifolius
Asteraceae	Cosmos sulphureus
Asteraceae	Cota tinctoria
Asteraceae	Cotula australis
Asteraceae	Cotula coronopifolia
Asteraceae	Cotula hemisphaerica
Asteraceae	Crassocephalum crepidioides
Asteraceae	Crepidiastrum × muratagenii
Asteraceae	Crepidiastrum × nakaii
Asteraceae	Crepidiastrum × semiauriculatum
Asteraceae	Crepidiastrum × surugense
Asteraceae	Crepidiastrum ameristophyllum
Asteraceae	Crepidiastrum chelidoniifolium
Asteraceae	Crepidiastrum denticulatum
Asteraceae	Crepidiastrum denticulatum f. pallescens
Asteraceae	Crepidiastrum denticulatum f. pinnatipartitum
Asteraceae	Crepidiastrum grandicollum
Asteraceae	Crepidiastrum hallaisanense
Asteraceae	Crepidiastrum keiskeanum
Asteraceae	Crepidiastrum keiskeanum f. pinnatilobum
Asteraceae	Crepidiastrum koidzumianum
Asteraceae	Crepidiastrum lanceolatum
Asteraceae	Crepidiastrum lanceolatum f. pinnatilobum
Asteraceae	Crepidiastrum lanceolatum var. daitoense
Asteraceae	Crepidiastrum lanceolatum var. lanceolatum
Asteraceae	Crepidiastrum linguifolium
Asteraceae	Crepidiastrum platyphyllum
Asteraceae	Crepidiastrum sonchifolium
Asteraceae	Crepidiastrum taiwanianum
Asteraceae	Crepidiastrum tenuifolium
Asteraceae	Crepidiastrum yoshinoi
Asteraceae	Crepis capillaris
Asteraceae	Crepis coreana
Asteraceae	Crepis crocea
Asteraceae	Crepis gymnopus
Asteraceae	Crepis hokkaidoensis
Asteraceae	Crepis rubra
Asteraceae	Crepis setosa
Asteraceae	Crepis sibirica
Asteraceae	Crepis tectorum
Asteraceae	Crossostephium chinense
Asteraceae	Crossostephium chinensis
Asteraceae	Curio rowleyanus
Asteraceae	Cyanthillium cinereum
Asteraceae	Cyanthillium cinereum var. parviflorum
Asteraceae	Cyanthillium maritimum
Asteraceae	Cyanthillium patulum
Asteraceae	Cyanus depressus
Asteraceae	Cyanus montanus
Asteraceae	Cyanus segetum
Asteraceae	Cynara cardunculus
Asteraceae	Cynara scolymus
Asteraceae	Dahlia × jaurezii
Asteraceae	Dahlia coccinea
Asteraceae	Dahlia imperialis
Asteraceae	Dahlia merckii
Asteraceae	Dahlia pinnata
Asteraceae	Decaneuropsis cumingiana
Asteraceae	Decaneuropsis gratiosa
Asteraceae	Delairea odorata
Asteraceae	Dendranthema vestitum
Asteraceae	Dendrocacalia crepidifolia
Asteraceae	Diaspananthus uniflorus
Asteraceae	Dichrocephala integrifolia
Asteraceae	Dimorphotheca sinuata
Asteraceae	Dracopis amplexicaulis
Asteraceae	Echinacea purpurea
Asteraceae	Echinops davuricus
Asteraceae	Echinops dissectus
Asteraceae	Echinops gmelinii
Asteraceae	Echinops grijsii
Asteraceae	Echinops pseudosetifer
Asteraceae	Echinops ritro
Asteraceae	Echinops setifer
Asteraceae	Echinops sphaerocephalus
Asteraceae	Eclipta alba
Asteraceae	Eclipta angustata
Asteraceae	Eclipta thermalis
Asteraceae	Eclipta zippeliana
Asteraceae	Elephantopus mollis
Asteraceae	Elephantopus scaber
Asteraceae	Eleutheranthera ruderalis
Asteraceae	Emilia coccinea
Asteraceae	Emilia fosbergii
Asteraceae	Emilia praetermissa
Asteraceae	Emilia sonchifolia
Asteraceae	Emilia sonchifolia var. javanica
Asteraceae	Enhydra fluctuans
Asteraceae	Epaltes australis
Asteraceae	Erechtites hieraciifolius
Asteraceae	Erechtites hieraciifolius var. cacalioides
Asteraceae	Erechtites hieraciifolius var. hieraciifolius
Asteraceae	Erechtites valerianifolius
Asteraceae	Erigeron acris var. acris
Asteraceae	Erigeron acris var. amplifolius
Asteraceae	Erigeron acris var. kamtschaticus
Asteraceae	Erigeron acris var. linearifolius
Asteraceae	Erigeron acris var. manshuricus
Asteraceae	Erigeron annuus
Asteraceae	Erigeron annuus f. discoideus
Asteraceae	Erigeron bonariensis
Asteraceae	Erigeron canadensis
Asteraceae	Erigeron fukuyamae
Asteraceae	Erigeron karvinskianus
Asteraceae	Erigeron miyabeanus
Asteraceae	Erigeron morrisonensis
Asteraceae	Erigeron peregrinus
Asteraceae	Erigeron philadelphicus
Asteraceae	Erigeron pseudoannuus
Asteraceae	Erigeron pusillus
Asteraceae	Erigeron schikotanensis
Asteraceae	Erigeron strigosus
Asteraceae	Erigeron sumatrensis
Asteraceae	Erigeron thunbergii subsp. glabratus
Asteraceae	Erigeron thunbergii subsp. glabratus f. albus
Asteraceae	Erigeron thunbergii subsp. glabratus f. haruoi
Asteraceae	Erigeron thunbergii subsp. glabratus var. angustifolius
Asteraceae	Erigeron thunbergii subsp. glabratus var. angustifolius f. furusei
Asteraceae	Erigeron thunbergii subsp. glabratus var. glabratus
Asteraceae	Erigeron thunbergii subsp. glabratus var. heterotrichus
Asteraceae	Erigeron thunbergii subsp. glabratus var. heterotrichus f. haruoi
Asteraceae	Erigeron thunbergii subsp. glabratus var. heterotrichus f. kirigishiensis
Asteraceae	Erigeron thunbergii subsp. thunbergii
Asteraceae	Erigeron thunbergii subsp. thunbergii f. leucanthus
Asteraceae	Eschenbachia aegyptiaca
Asteraceae	Eschenbachia japonica
Asteraceae	Eschenbachia leucantha
Asteraceae	Ethulia conyzoides
Asteraceae	Euchiton japonicus
Asteraceae	Eupatorium × arakianum
Asteraceae	Eupatorium × tawadae
Asteraceae	Eupatorium amabile
Asteraceae	Eupatorium capillifolium
Asteraceae	Eupatorium chinense
Asteraceae	Eupatorium formosanum
Asteraceae	Eupatorium glehnii
Asteraceae	Eupatorium hualienense
Asteraceae	Eupatorium japonicum
Asteraceae	Eupatorium laciniatum
Asteraceae	Eupatorium lindleyanum
Asteraceae	Eupatorium lindleyanum var. lindleyanum
Asteraceae	Eupatorium lindleyanum var. lindleyanum f. eglandulosum
Asteraceae	Eupatorium lindleyanum var. yasushii
Asteraceae	Eupatorium luchuense
Asteraceae	Eupatorium luchuense var. kiirunense
Asteraceae	Eupatorium luchuense var. luchuense
Asteraceae	Eupatorium makinoi
Asteraceae	Eupatorium makinoi var. makinoi
Asteraceae	Eupatorium makinoi var. oppositifolium
Asteraceae	Eupatorium perfoliatum
Asteraceae	Eupatorium shimadae
Asteraceae	Eupatorium tashiroi
Asteraceae	Eupatorium tashiroi var. gracillimum
Asteraceae	Eupatorium tozanense
Asteraceae	Eupatorium tripartitum
Asteraceae	Eupatorium variabile
Asteraceae	Eupatorium yakushimense
Asteraceae	Euphrosyne xanthiifolia
Asteraceae	Eurybia sibirica
Asteraceae	Euthamia graminifolia
Asteraceae	Facelis retusa
Asteraceae	Farfugium hiberniflorum
Asteraceae	Farfugium japonicum
Asteraceae	Farfugium japonicum f. aureomaculatum
Asteraceae	Farfugium japonicum f. eligulatum
Asteraceae	Farfugium japonicum f. luteofuscus
Asteraceae	Farfugium japonicum f. plenum
Asteraceae	Farfugium japonicum var. formosanum
Asteraceae	Farfugium japonicum var. giganteum
Asteraceae	Farfugium japonicum var. japonicum
Asteraceae	Farfugium japonicum var. luchuense
Asteraceae	Farfugium tatewakii
Asteraceae	Filago vulgaris
Asteraceae	Flaveria bidentis
Asteraceae	Flaveria campestris
Asteraceae	Flaveria ramosissima
Asteraceae	Gaillardia aestivalis
Asteraceae	Gaillardia aristata
Asteraceae	Gaillardia pulchella
Asteraceae	Gaillardia pulchella var. picta
Asteraceae	Galatella dahurica
Asteraceae	Galinsoga parviflora
Asteraceae	Galinsoga quadriradiata
Asteraceae	Gamochaeta argyrinea
Asteraceae	Gamochaeta calviceps
Asteraceae	Gamochaeta claviceps
Asteraceae	Gamochaeta coarctata
Asteraceae	Gamochaeta pensylvanica
Asteraceae	Gamochaeta purpurea
Asteraceae	Gamochaeta sylvatica
Asteraceae	Gazania × splendens
Asteraceae	Gazania pinnata
Asteraceae	Gazania rigens
Asteraceae	Gerbera aurantiaca
Asteraceae	Gerbera jamesonii
Asteraceae	Glebionis coronarium
